ID Comment,ID Post,User Name,Comments,Sentiments,Call Quality Issues,"Data Quality Issues (3G, 4G)",Coverage Issues,Response Time,Agent Behavior,Overcharging and Stolen Credit Issues,Billing Errors,Subscription & Plan Issues,Hidden Charges,Suggestions,Promotions & Discounts,Competitor Pricing & Value (Mobilis and Djezzy),Competitor Plan Flexibility (Mobilis and Djezzy),Competitor Data Consumption (Mobilis and Djezzy),Loyalty Expression,Service Information Request,Other
1852,103,Nasreddine Aoued,beaucoup de succès,Positif,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
1853,103,Karime Achachera,اوريدو احسن شبكة بالتوفيق ان شاء الله,Positif,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0
1854,103,Kader Kader,beaucoup de succès inchallah,Positif,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
1855,103,Ali Omane,ربي يوفقكم,Positif,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0
1856,103,ابو صهيب الرومي,شيء حسن هكذا نريدها الشراكة للتطور والكل مستفيد,Positif,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
1857,103,Mohamed El Hadi Djebabra,ردو في الخاص,Negatif,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
1858,103,Sãndy Bęllē,ها اوريدو بعثتلكم ميساج لماذا مش تردوا عليا,Negatif,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
1859,103,Amin Elkheir,بالتوفيق,Positif,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
1860,103,أمي قرة عيني,bonne courage,Positif,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
1861,103,أمي قرة عيني,bonne contunuation,Positif,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0
1862,103,Rouabah Houcine,ooredoo algerie your services are excellent thank you,Positif,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
1863,103,Abdou Abarar,بالتوفيق,Positif,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
1864,103,Kastri Kastri,مسابقة اربح دار متى أخل اجل للمشاركة,Neutre,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
1865,103,Ismail Allam,لاسويتش فيها 50 جيغا بصح انتهاء في 6 ساعة بلاما تستعملها!,Neutre,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0
1866,103,Mohamed Gacem,ooredoo algerie ردو فالخاص,Negatif,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0
1867,104,ام محمد,الله بارك,Positif,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0
1868,104,Med Ayoub Bennouna,ما هو هي عروض تعبئة la gold ooredoo ?,Neutre,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
1869,104,ابو عبيدة,انا تعبئة قلتوا مجانا ماشي تمشي في عرض 1500دج وعلاه,Neutre,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0
1870,104,Isslam Isslam,هي تكمل بلخف 60g تكملي في 14 يوم,Neutre,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0
1871,104,أم غيث,هل توجد طريقة ارسال جيغات من هاتف لهاتقدف,Neutre,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
1872,104,Maria Khadraoui,راني كل ما نعود راح نفورمي نعيط منقدرش تجيني مرحبا بك في خدمات اوريدو و تبدا تهدر و يتكوبا ماذا لحل نحن بعاد على دار و معندناش لكي نعيطوو,Negatif,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1873,104,ام ملاك,فلكسيت البارح 100 دج لقيتها لا يوجد وعلاه فهموني,Negatif,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
1874,104,Samir Csc,ماذا العرض 1500: gold,Neutre,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
1875,104,Samia Hbibt Mamaha,قتلنا الا الزيرو,Negatif,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
1876,104,Amar Bouzid,مشاء لله,Positif,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
1877,104,Réda Khaldi,من فضلك رمز لمعرفة الرقم الاخير لي فليكسيتلو!,Neutre,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0
1878,104,ولد توات ولد توات,ما شاء الله,Positif,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0
1879,104,Потерянный Ангел,s il vous plait est ce que je suis oblige d acheter un nouveau numero pour beneficier de l offre switch ? je ne peux pas le faire avec mon numero actuel haya??!! je prefère garder mon numero,Neutre,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0
1880,104,Ahm ED,دايما عند تطلعاتنا,Neutre,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
1881,104,ما اجمل الحلال,إن عندي حسن ومعرفتش ندخلو من يقلي كيف,Neutre,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
1882,104,Mohamed Boussebha,شبكة نتاعكم ماعادش يصلح إلى اللقاء,Negatif,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0
1883,104,أبو ياسر,رجعولنا شحن الالعاب,Neutre,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
1884,104,Toufik Messaoudi,je n arrive pas a comprendre comment في peux consommer 30go في espace de 4 jours j aimerais bien avoir des explications merci,Neutre,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0
1885,104,Oualid Djedri,ما هو هيا عروض في اوريدو سويتش,Neutre,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
1886,104,Adel Bellili,ماذا فيهم,Neutre,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0
1887,104,Ashraf Taha,كيف يمكنني إستعادة الحزم القديمة عرض dima؟,Neutre,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0
1888,104,وليد أمير أمير,و20دج,Neutre,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
1889,104,Yassine Férra,راني نعاني مع connexion تاعكم كارثة والله ولدا قررت شريت مومبيليس والله الا الحمد الله,Negatif,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
1890,104,No Chance,سلام خوتي نسقسيكم حبيت نشري شريحة أوريدو أنا منعرفش ما هو إسم شريحة لي نشريها و اريد تكون فيها انترنت متكونش ثقيلة كما yooz ندمت لي حولتها . مع العلم أنا نحب نكتيفي خاص ب 10دينار و شكرا,Neutre,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
1891,105,Mouloudia Actualités,أوريدو الراعي الرسمي للمولودية و المولودية الراعي الرسمي للقنطة بالجزائر,Positif,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
1892,105,Walid Bachi,رقم واحد في الكرة الجزائرية مع رقم واحد في الاتصالات,Positif,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
1893,105,Haithem Bencheikh,افضل شريحة في العالم,Positif,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
1894,105,Mohamed Abboud,مهم راكم درتو سطر كبير ل شيء ناس. ومرحبا بكم في عميد الأنديه الجزائريه,Neutre,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
1895,105,Abd El Raouf,مرحبا بكم في عميد الأندية,Neutre,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0
1896,105,Ahmed Salhi,ان شاء الله هاد الخطرة تكون فأل خير عالمولودية,Positif,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0
1897,105,Sad Hamiche,felicitations au mouloudia d alger,Positif,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
1898,105,Rached Bouki,",أفضل شريحة مع أفضل نادي .يحيا العميد إلى الأبد",Positif,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
1899,105,Sidou La,افضل شركة لأفضل فريق,Positif,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
1900,105,Reda Nino Borsalino,good luck au grand mouloudia et merci ooredoo,Positif,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
1901,105,Toufik Dries,bienvenue dans le plus grand club dans l algerie,Positif,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
1902,105,Latif A M Biānconeri,good luck,Positif,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
1903,105,Simo Salim,الأفضل للأفضل,Positif,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
1904,105,Talah Massoud,من بكري نحبو اوريدو,Positif,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
1905,105,Râ Hïm,صحا اوريدو صحا,Positif,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
1906,105,Mounir Mca,مرحبا بيكم,Neutre,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
1907,105,Kader Cristal,تحيا مولودية واولادها أين ماكانو إن شاء الله شراكة ناجحة للطرفين وبتوفيق لشركة اوريدو,Positif,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
1908,105,Bl Kachna,تحيا اوريدو.,Positif,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
1909,105,RA Fik,مرحبا بيكم في عائلة المولودية,Neutre,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
1910,105,نور يقين,اشكركم جزيل الشكر باتوفيق ونجاح في عملكم,Positif,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0
1911,105,Boualem Mouloudeen,مرحبا بكم في بيت العميد,Neutre,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
1912,105,Rahal Aziz,الله بارك مشاء الله مزال الخير القدام,Positif,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
1913,105,Zakou Chevalley,أفضل شريحة مع أفضل فريق ربي يوفق,Positif,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
1914,105,Aïcha Guechoud,je suis très satisfaite hamdouleh et fidèle depuis toujours,Positif,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
1915,105,قطوف دانية,ما شاء الله تبارك الرحمن,Positif,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
1916,106,Meziane Hamani,ooredoo amis du hmabz.,Positif,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
1917,106,توفيق عزوز,اول شريحة كسبتها هيا نجمة سابقا فا 2004 ومازالها لليوم,Positif,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
1918,106,Kader Kader,joyeux anniversaire ooredoo,Positif,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
1919,106,نصر الدين هميسي,الله بارك أوريدو ديمة القمة والقادم أحلى مع أوريدو طور عالمك ربي يحفظكم,Positif,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
1920,106,Bilal Bchm,bonne continuation,Positif,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
1921,106,Mokhtar Sana,مزيد من النجاحات والابتكارات وفقكم الله,Positif,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
1922,106,Oùm Racha,bon continuation,Positif,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
1923,106,ريم حنة حنة,كل سنة و انتم بالف خير المزيد من التالق و النجاح,Positif,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
1924,106,دعاء دعاء,كل عام وانتم بخير,Positif,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0
1925,106,ماريا ماريا,بالتوفيق,Positif,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
1926,106,Amar Grairi,كل سنة وانتم في الافق,Positif,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
1927,106,سعودب بن صدوق,18سنة معكم كل سنة وأنتم كل يوم في جديد وأفاق مشرق بي الخدمات وإستمرارية في حل خدمات كل سنة وأنتم بالف خير,Positif,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
1928,106,Jojo Joujou,ooredoo toujour fort et fidèle a ses clients,Positif,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
1929,106,ンの人 コーラ,كل سنة وانتم بألف خير,Positif,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
1930,106,Houria Messadi,كل عام وانتم بألف خير,Positif,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
1931,106,Kadar Dali,كل عام وانتم بالف الف خير,Positif,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
1932,106,Rahal Aziz,الله بارك ربي يوفقكم و يزدكم في نجاحكم اول شريحة كسبتها هي نجمة 050 كي كانت على ديدنها,Positif,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
1933,106,سعيد مسعود,بالتوفيق لكم لدى إستفسار لو سمحتم,Positif,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
1934,106,Toufik Messai,دائما نجاحات ان شاء الله,Positif,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
1935,106,Yacine Yacine,ooredoo algerie افعلو لنا store خاص بالألعاب,Neutre,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
1936,106,Med Sàà,مرحبا,Neutre,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
1937,106,نور يقين,بالتوفيق ونجاح وكل عام وانتم بالألف خير,Positif,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
1938,106,Lazhari Benbarek,inchallah,Positif,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
1939,107,Wari Bjawi,assegas amerbouh ak felanaghe anchallah,Positif,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
1940,107,Nadia Ange,assegas amaggez,Positif,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
1941,107,Hamza Agueni,aseggas ameggaz 2974,Positif,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
1942,107,Mimima Mima,amine wa edjma3in,Positif,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
1943,107,Tarik Benhammou,asougas amguaz,Positif,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
1944,107,Oùm Racha,bonne annee,Positif,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
1945,107,Blanc Espoir,assegas amagas 2974,Positif,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1946,107,Mélissa Sad Chaouche,we love you ooredoo aseggas ameggaz,Positif,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
1947,107,Nasreddine Aoued,bonne annee,Positif,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
1948,107,Yelisse Idurar,assegass amegas,Positif,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
1949,107,Wari Sat Pro Tmouchent,ردو على رسالتي ؟,Negatif,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0
1950,107,Boudjema Merouane,استغفر الله واتوب اليه,Positif,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
1951,107,Hosni Bouhafs,assegas amaggaz,Positif,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
1952,107,Misse Belle,حبيت نسقسيكم دوكا انا كي تعبئة 150الف تتاكتيفا وحدها اني حابا نحيها كيف افعل ؟؟!,Neutre,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
1953,107,Nina Sisi,assugas amegas,Positif,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
1954,107,Amar Ait Ouarab,asseggas ameggaz,Positif,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
1955,107,Salima Bassaid,assegass amegas,Positif,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
1956,107,Fouad Adjaoud,assegas amegas,Positif,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0
1957,107,Saad Drouai,أسقساس أمقاز,Positif,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
1958,107,Vaisselle et décoration,bienvenue,Neutre,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0
1959,107,Souhila Kabyle Bejaoui,اسقاس امقاز اذا تمربوح,Positif,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
1960,107,ام محمد,وانتم بألف صحة وهنا يا رب العالمين,Positif,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
1961,107,Azmo Azmo,assegas amegas,Positif,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1962,107,Ikram Bn,ما هو الرمز لي يجبدو بيه الرقم,Neutre,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
1963,107,Moussa Kachou,bonne annee a tous,Positif,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
1964,107,Karima Laoudj,assegass amegas,Positif,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0
1965,108,MadlipzAnnabi,the best ooredoo,Positif,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0
1966,108,Ritta Khouri,رد علي فالخاص الان اكتيفيت جيت نعيط مالقيت لا يوجد,Negatif,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0
1967,108,القائد رائد,اوريدو عندي شريحة اوريدو dima بلوس نقدر ندخل بيها لتطبيق yooz,Neutre,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0
1968,108,ဗီူ ဗီူ,تحيا اوريديو عندي شريحة اوريدو سويتش حتى ولجيقات نتاعها خفاف لكن نحبها تحيا اوريدو حتى انتهاء دنيا,Positif,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0
1969,108,Ishak Nouasria,وينو سؤال,Neutre,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0
1970,108,محمد بن علي,ونتم ماكمش رايحين افعلو مسابقة للكان,Neutre,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
1971,108,منير لوعيل,درونا مسابقة خلي زوالي يتفرج كاس افريقيا,Neutre,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
1972,108,Habib Mensoul,que le meilleur gagne,Positif,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
1973,108,Saad Drouai,بالتوفيق للمنتخب الوطني,Positif,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
1974,108,Ahm ED,كاينة منها,Neutre,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
1975,108,Kàmęl Mïlanø,ردو عليا في الخاص,Negatif,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
1976,108,نور يقين,شكرا لكم اتمنى لكم النجاح الباهر ان شاء الله,Positif,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
1977,108,نور يقين,بالتوفيق ونجاح ان شاء الله,Positif,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
1978,108,Ammari Mohamed,khosni 3orod chabin ta3 100,Neutre,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
1979,108,ام محمد,راكم قيمنها ما شاء الله,Positif,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
1980,108,Tenaouel Khireddine,best ooredoo,Positif,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
1981,108,Hamada Rahmani,بالتوفيق للجميع,Positif,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
1982,108,نور يقين,الله بارك ماشاء.الاه تبارك الرحمن,Positif,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
1983,108,ۥۥ ۥۥ,اكيد ooredoo,Neutre,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0
1984,108,Mäi Ssä,بالتوفيق,Positif,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1985,108,Selmi Rachid,الله بارك,Positif,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
1986,108,Ŷàssèr Ŷàssèr,لماذا سيء خفيف لا لنترنات,Negatif,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1987,108,محمد يحياوي,اكيد,Neutre,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0
1988,109,Farouk Tribeche,عليه افضل الصلاة والسلام على رسول الله صلى الله عليه وسلم تسليما كثيرا اجمعين ان شاء الله يا رب دايما بخير وصحة وسلامة,Neutre,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
1989,109,Ali Sefsaf,انترنت نخدم بها فقط على وحدة خاص ب ليل ؟؟!! شبكة ضعيفة 4g متطلعش أبدا ؟؟!!,Negatif,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0
1990,109,Sirine Bnk,راني حابا نحي شريحة من yooz كيف افعل,Neutre,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0
1991,109,Saad Drouai,تحيا الجزائر,Neutre,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
1992,109,Eden Naoufel,سلام عليكم رمز تطبيق ماي اوريدوو مهوش يلحقني,Negatif,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
1993,109,محمد يحياوي,تعليق,Neutre,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
1994,109,Moussa Kachou,الحل هو,Neutre,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
1995,109,ۥۥ ۥۥ,صعب قليلا مدول دراهم,Negatif,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1996,110,بلقاسم بن سعدي,مالا تفكروني بمفاجئة,Neutre,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0
1997,110,أبو أحمد,نجمة,Neutre,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1998,110,Mohamed Diab,كثرونا لي جيقا لكي نتفرجو كوب دافريك افعلو جاست ايا ايا,Neutre,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0
1999,110,Yanis Meziani,مضاعفة حجم انترنت في فترة كأس افريقيا ستكون فكره رائعه يا ooredoo algerie,Positif,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0
2000,110,Zö Làa,rj3olna reseau,Negatif,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
2001,110,Ám Àr,أتمنى أن تكون المفاجأة رحلة إلى كوت ديفوار عن طريق عمل مسابقة,Neutre,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
2002,110,Ayoup Ayoub,ماذا من شريحة حسن في اوريدو ليعرف ينصحنا,Neutre,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
2003,110,Fãhîmã Souhil Ouldhabib,bonne chance a notre equipe nationale,Neutre,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2004,110,الامل بالله,بالتوفيق والنجاح ان شاء الله,Positif,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0
2005,110,Mehdi Mehdi Lawar Lawar,إن شاء الله,Neutre,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
2006,110,Etp Ben,عندي 2 ساعات ملي شريت شريحة اوريدو بصح هي تقطع مع علم درت خاص ب 60 جيقا,Negatif,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
2007,110,Àñ Îs,",",Positif,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
2008,110,Âmine Sayad,عندي لاغولد جديدة تحولتلي لاغولد بليس + كيفاه نعاود نرجعها,Neutre,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
2009,110,Ťĥe Přëttÿ Qüëën,بالتوفيق,Positif,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
2010,110,سأبق وحيدن وأبكي,الجزائر,Neutre,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
2011,110,Ryme Farah,بالتوفيق,Positif,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0
2012,110,فاطمة الزهراء بلقاسمي,ان شاء الله,Positif,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
2013,110,أم أنيس,إن شاء الله,Positif,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
2014,110,نور يقين,ان شاء الله,Positif,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
2015,110,أم أميمة,دائما أوفياء لأوريدو,Positif,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
2016,110,Habib Mensoul,allahoma amine il y a rabe les aalamine (la victoire),Positif,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0
2017,110,Amel Sahraoui,تحيا فلسطين,Positif,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
2018,110,Fahima Ait Ait,بالتوفيق,Positif,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0
2019,111,أم أميمة,موفقين بإذن الله,Positif,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0
2020,111,Moncef Ghadouche,لا تنساوني ان العب ان كانت لعبة الربح في هذا المجال فانا مستعد واريد ان اربح اي لعب وارجوا منكم موافقتي ومع كل تحيات وتقديري لكم فلا تنساوني مع الرد,Neutre,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0
2021,111,Moncef Ghadouche,الربح لي باتوفيق ان شاء لله,Positif,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2022,111,Amator,لماذا لا تردون في الخاص,Neutre,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
2023,111,Rahal Aziz,تمتعوا مع اوريدو بمتابعة مقابلات و نتاءج كأس إفريقيا,Positif,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
2024,111,Hassan Athmani,كيف تتم وماهي خطوات اللعبة كويز فوتبول.وشكرا,Neutre,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0
2025,111,Moncef Ghadouche,انترنت خاص بكم هي في تحسن ومليحة عن باقي الاخرين مع تهنياتي لكم والشكر,Positif,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2026,111,Bassem Douibi,كيفاه نشارك,Neutre,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2027,111,Saad Drouai,بالتوفيق,Positif,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2028,111,Fouad Fouad,يوجد الماتش اليوم في لاقروند بوسط ولا لالا ؟,Neutre,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
2029,111,Moncef Ghadouche,وعاونوني ان كانت لعبة في هذا المجال وارجوا منكم الموافقة والاخد بعين الاعتبار وانا محتاج جدا لدى ارجوا منكم المساعدة,Neutre,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
2030,111,نور يقين,تم,Neutre,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
2031,111,Basmat Amel,تم,Neutre,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2032,111,Moncef Ghadouche,اريد ان اربح,Neutre,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
2033,112,Tahar Hamraoui,genial,Positif,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0
2034,112,Lé Føõt Bãllęūr,ردولي لعشرالاف لي ديتوهالي,Negatif,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
